Unnamed: 0,Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
695017,20210226,clip_7_0314,74,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695083,20210226,clip_8_0342,19,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695138,20210226,clip_8_0342,74,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695203,20210226,clip_9_0410,18,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695258,20210226,clip_9_0410,73,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695324,20210226,clip_10_0438,18,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695379,20210226,clip_10_0438,73,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695471,20210226,clip_11_0506,44,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695498,20210226,clip_11_0506,71,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695525,20210226,clip_11_0506,98,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695578,20210226,clip_12_0534,30,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
695605,20210226,clip_12_0534,57,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
695632,20210226,clip_12_0534,84,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
695892,20210226,clip_14_0630,102,2021-02-26 06:30:00,5.5,86,0.0,3.3,289,6.2,5,0.0
695957,20210226,clip_15_0658,46,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
696012,20210226,clip_15_0658,101,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
696078,20210226,clip_16_0726,46,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696133,20210226,clip_16_0726,101,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696172,20210226,clip_17_0754,19,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696226,20210226,clip_17_0754,73,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696294,20210226,clip_18_0822,20,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696321,20210226,clip_18_0822,47,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696348,20210226,clip_18_0822,74,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696375,20210226,clip_18_0822,101,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696413,20210226,clip_19_1056,18,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696468,20210226,clip_19_1056,73,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696565,20210226,clip_20_1124,49,2021-02-26 11:24:00,6.8,86,0.0,4.6,289,7.3,333,5.5
696591,20210226,clip_20_1124,75,2021-02-26 11:24:00,6.8,86,0.0,4.6,289,7.3,333,5.5
696618,20210226,clip_20_1124,102,2021-02-26 11:24:00,6.8,86,0.0,4.6,289,7.3,333,5.5
696655,20210226,clip_21_1152,18,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696738,20210226,clip_21_1152,101,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696925,20210226,clip_23_1248,46,2021-02-26 12:48:00,7.4,83,0.0,4.6,292,7.6,416,10.0
696980,20210226,clip_23_1248,101,2021-02-26 12:48:00,7.4,83,0.0,4.6,292,7.6,416,10.0
697260,20210226,clip_26_1412,18,2021-02-26 14:12:00,7.5,79,0.0,4.2,303,6.6,317,10.0
697315,20210226,clip_26_1412,73,2021-02-26 14:12:00,7.5,79,0.0,4.2,303,6.6,317,10.0
694357,20210226,clip_2_0056,19,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694411,20210226,clip_2_0056,73,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694478,20210226,clip_3_0124,19,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694197,20210226,clip_0_0000,101,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694114,20210226,clip_0_0000,18,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694532,20210226,clip_3_0124,73,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694719,20210226,clip_5_0220,18,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694774,20210226,clip_5_0220,73,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
695445,20210226,clip_11_0506,18,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
696539,20210226,clip_20_1124,23,2021-02-26 11:24:00,6.8,86,0.0,4.6,289,7.3,333,5.5
695693,20210226,clip_13_0602,24,2021-02-26 06:02:00,5.5,86,0.0,3.2,279,6.5,0,0.0
695718,20210226,clip_13_0602,49,2021-02-26 06:02:00,5.5,86,0.0,3.2,279,6.5,0,0.0
695742,20210226,clip_13_0602,73,2021-02-26 06:02:00,5.5,86,0.0,3.2,279,6.5,0,0.0
695767,20210226,clip_13_0602,98,2021-02-26 06:02:00,5.5,86,0.0,3.2,279,6.5,0,0.0
695817,20210226,clip_14_0630,27,2021-02-26 06:30:00,5.5,86,0.0,3.3,289,6.2,5,0.0
695841,20210226,clip_14_0630,51,2021-02-26 06:30:00,5.5,86,0.0,3.3,289,6.2,5,0.0
695867,20210226,clip_14_0630,77,2021-02-26 06:30:00,5.5,86,0.0,3.3,289,6.2,5,0.0
696798,20210226,clip_22_1220,40,2021-02-26 12:20:00,7.3,84,0.0,4.7,293,8.7,442,10.0
696846,20210226,clip_22_1220,88,2021-02-26 12:20:00,7.3,84,0.0,4.7,293,8.7,442,10.0
697148,20210226,clip_25_1344,27,2021-02-26 13:44:00,7.7,79,0.0,4.3,297,6.6,363,10.0
697173,20210226,clip_25_1344,52,2021-02-26 13:44:00,7.7,79,0.0,4.3,297,6.6,363,10.0
697198,20210226,clip_25_1344,77,2021-02-26 13:44:00,7.7,79,0.0,4.3,297,6.6,363,10.0
697224,20210226,clip_25_1344,103,2021-02-26 13:44:00,7.7,79,0.0,4.3,297,6.6,363,10.0
697395,20210226,clip_27_1440,32,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
697466,20210226,clip_27_1440,103,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
694597,20210226,clip_4_0152,17,2021-02-26 01:52:00,6.3,83,0.0,3.6,266,6.1,0,0.0
694621,20210226,clip_4_0152,41,2021-02-26 01:52:00,6.3,83,0.0,3.6,266,6.1,0,0.0
694668,20210226,clip_4_0152,88,2021-02-26 01:52:00,6.3,83,0.0,3.6,266,6.1,0,0.0
694839,20210226,clip_6_0248,17,2021-02-26 02:48:00,5.7,88,0.0,3.8,267,6.4,0,0.0
694863,20210226,clip_6_0248,41,2021-02-26 02:48:00,5.7,88,0.0,3.8,267,6.4,0,0.0
694887,20210226,clip_6_0248,65,2021-02-26 02:48:00,5.7,88,0.0,3.8,267,6.4,0,0.0
695553,20210226,clip_12_0534,5,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
696822,20210226,clip_22_1220,64,2021-02-26 12:20:00,7.3,84,0.0,4.7,293,8.7,442,10.0
697419,20210226,clip_27_1440,56,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
694252,20210226,clip_1_0028,35,2021-02-26 00:28:00,4.3,93,0.0,3.2,242,4.8,0,0.0
694275,20210226,clip_1_0028,58,2021-02-26 00:28:00,4.3,93,0.0,3.2,242,4.8,0,0.0
694298,20210226,clip_1_0028,81,2021-02-26 00:28:00,4.3,93,0.0,3.2,242,4.8,0,0.0
694320,20210226,clip_1_0028,103,2021-02-26 00:28:00,4.3,93,0.0,3.2,242,4.8,0,0.0
694644,20210226,clip_4_0152,64,2021-02-26 01:52:00,6.3,83,0.0,3.6,266,6.1,0,0.0
694910,20210226,clip_6_0248,88,2021-02-26 02:48:00,5.7,88,0.0,3.8,267,6.4,0,0.0
696774,20210226,clip_22_1220,16,2021-02-26 12:20:00,7.3,84,0.0,4.7,293,8.7,442,10.0
697016,20210226,clip_24_1316,16,2021-02-26 13:16:00,7.8,80,0.0,4.5,296,6.7,388,10.0
697039,20210226,clip_24_1316,39,2021-02-26 13:16:00,7.8,80,0.0,4.5,296,6.7,388,10.0
697062,20210226,clip_24_1316,62,2021-02-26 13:16:00,7.8,80,0.0,4.5,296,6.7,388,10.0
697085,20210226,clip_24_1316,85,2021-02-26 13:16:00,7.8,80,0.0,4.5,296,6.7,388,10.0
697442,20210226,clip_27_1440,79,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
695795,20210226,clip_14_0630,5,2021-02-26 06:30:00,5.5,86,0.0,3.3,289,6.2,5,0.0
697126,20210226,clip_25_1344,5,2021-02-26 13:44:00,7.7,79,0.0,4.3,297,6.6,363,10.0
694232,20210226,clip_1_0028,15,2021-02-26 00:28:00,4.3,93,0.0,3.2,242,4.8,0,0.0
695654,20210226,clip_12_0534,106,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
697106,20210226,clip_24_1316,106,2021-02-26 13:16:00,7.8,80,0.0,4.5,296,6.7,388,10.0
696866,20210226,clip_22_1220,108,2021-02-26 12:20:00,7.3,84,0.0,4.7,293,8.7,442,10.0
697376,20210226,clip_27_1440,13,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
694996,20210226,clip_7_0314,53,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695051,20210226,clip_7_0314,108,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695117,20210226,clip_8_0342,53,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695224,20210226,clip_9_0410,39,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695279,20210226,clip_9_0410,94,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695345,20210226,clip_10_0438,39,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695414,20210226,clip_10_0438,108,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695674,20210226,clip_13_0602,5,2021-02-26 06:02:00,5.5,86,0.0,3.2,279,6.5,0,0.0
694377,20210226,clip_2_0056,39,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694432,20210226,clip_2_0056,94,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694446,20210226,clip_2_0056,108,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694512,20210226,clip_3_0124,53,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694149,20210226,clip_0_0000,53,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694121,20210226,clip_0_0000,25,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694135,20210226,clip_0_0000,39,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694163,20210226,clip_0_0000,67,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694177,20210226,clip_0_0000,81,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694204,20210226,clip_0_0000,108,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
694350,20210226,clip_2_0056,12,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694391,20210226,clip_2_0056,53,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694418,20210226,clip_2_0056,80,2021-02-26 00:56:00,4.2,92,0.0,3.1,241,4.5,0,0.0
694471,20210226,clip_3_0124,12,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694498,20210226,clip_3_0124,39,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694539,20210226,clip_3_0124,80,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694553,20210226,clip_3_0124,94,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694567,20210226,clip_3_0124,108,2021-02-26 01:24:00,4.6,90,0.0,3.1,246,4.1,0,0.0
694687,20210226,clip_4_0152,107,2021-02-26 01:52:00,6.3,83,0.0,3.6,266,6.1,0,0.0
694726,20210226,clip_5_0220,25,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694740,20210226,clip_5_0220,39,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694754,20210226,clip_5_0220,53,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694781,20210226,clip_5_0220,80,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694795,20210226,clip_5_0220,94,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694809,20210226,clip_5_0220,108,2021-02-26 02:20:00,6.2,86,0.0,4.0,268,6.5,0,0.0
694929,20210226,clip_6_0248,107,2021-02-26 02:48:00,5.7,88,0.0,3.8,267,6.4,0,0.0
694968,20210226,clip_7_0314,25,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
694982,20210226,clip_7_0314,39,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695010,20210226,clip_7_0314,67,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695037,20210226,clip_7_0314,94,2021-02-26 03:14:00,5.8,88,0.0,4.0,263,7.1,0,0.0
695076,20210226,clip_8_0342,12,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695103,20210226,clip_8_0342,39,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695131,20210226,clip_8_0342,67,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695158,20210226,clip_8_0342,94,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695172,20210226,clip_8_0342,108,2021-02-26 03:42:00,6.0,87,0.0,4.0,270,7.2,0,0.0
695210,20210226,clip_9_0410,25,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695238,20210226,clip_9_0410,53,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695265,20210226,clip_9_0410,80,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695293,20210226,clip_9_0410,108,2021-02-26 04:10:00,6.2,88,0.0,4.3,270,7.8,0,0.0
695331,20210226,clip_10_0438,25,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695359,20210226,clip_10_0438,53,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695386,20210226,clip_10_0438,80,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695400,20210226,clip_10_0438,94,2021-02-26 04:38:00,5.7,89,0.0,4.1,274,6.1,0,0.0
695478,20210226,clip_11_0506,51,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695505,20210226,clip_11_0506,78,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695532,20210226,clip_11_0506,105,2021-02-26 05:06:00,5.4,89,0.0,3.7,272,7.2,0,0.0
695585,20210226,clip_12_0534,37,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
695625,20210226,clip_12_0534,77,2021-02-26 05:34:00,5.4,85,0.0,3.1,276,6.5,0,0.0
695923,20210226,clip_15_0658,12,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
695937,20210226,clip_15_0658,26,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
695964,20210226,clip_15_0658,53,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
695978,20210226,clip_15_0658,67,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
695992,20210226,clip_15_0658,81,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
696019,20210226,clip_15_0658,108,2021-02-26 06:58:00,5.4,88,0.0,3.5,280,6.6,26,0.0
696044,20210226,clip_16_0726,12,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696058,20210226,clip_16_0726,26,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696085,20210226,clip_16_0726,53,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696099,20210226,clip_16_0726,67,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696113,20210226,clip_16_0726,81,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696140,20210226,clip_16_0726,108,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
696165,20210226,clip_17_0754,12,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696192,20210226,clip_17_0754,39,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696206,20210226,clip_17_0754,53,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696233,20210226,clip_17_0754,80,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696247,20210226,clip_17_0754,94,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696261,20210226,clip_17_0754,108,2021-02-26 07:54:00,5.8,86,0.0,3.6,276,5.6,136,10.0
696301,20210226,clip_18_0822,27,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696328,20210226,clip_18_0822,54,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696355,20210226,clip_18_0822,81,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696382,20210226,clip_18_0822,108,2021-02-26 08:22:00,6.2,87,0.0,4.2,278,7.2,193,9.5
696420,20210226,clip_19_1056,25,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696434,20210226,clip_19_1056,39,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696448,20210226,clip_19_1056,53,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696475,20210226,clip_19_1056,80,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696489,20210226,clip_19_1056,94,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696503,20210226,clip_19_1056,108,2021-02-26 10:56:00,7.4,84,0.0,4.9,288,6.7,367,7.0
696598,20210226,clip_20_1124,82,2021-02-26 11:24:00,6.8,86,0.0,4.6,289,7.3,333,5.5
696662,20210226,clip_21_1152,25,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696676,20210226,clip_21_1152,39,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696690,20210226,clip_21_1152,53,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696704,20210226,clip_21_1152,67,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696718,20210226,clip_21_1152,81,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696745,20210226,clip_21_1152,108,2021-02-26 11:52:00,7.0,85,0.0,4.6,288,7.7,429,9.5
696891,20210226,clip_23_1248,12,2021-02-26 12:48:00,7.4,83,0.0,4.6,292,7.6,416,10.0
697489,20210227,clip_0_1324,5,2021-02-27 13:24:00,8.3,71,0.0,3.4,279,5.1,271,8.5
700261,20210227,clip_22_2332,115,2021-02-27 23:32:00,3.9,97,0.0,3.4,286,4.0,0,0.0
698252,20210227,clip_6_1612,42,2021-02-27 16:12:00,4.5,98,0.0,4.3,267,5.8,13,0.0
699213,20210227,clip_14_1948,35,2021-02-27 19:48:00,3.6,100,0.0,3.5,277,4.0,0,0.0
697852,20210227,clip_3_1448,5,2021-02-27 14:48:00,6.1,90,0.0,4.6,276,4.0,197,10.0
698809,20210227,clip_10_1804,115,2021-02-27 18:04:00,5.0,95,0.0,4.3,281,4.5,0,0.0
699776,20210227,clip_18_2140,114,2021-02-27 21:40:00,3.2,100,0.0,3.2,270,2.4,0,0.0
697841,20210227,clip_2_1420,115,2021-02-27 14:20:00,7.7,79,0.0,4.2,277,5.6,260,10.0
697973,20210227,clip_4_1516,5,2021-02-27 15:16:00,5.2,95,0.0,4.4,271,3.8,90,5.0
698930,20210227,clip_11_1832,115,2021-02-27 18:32:00,4.3,97,0.0,3.9,281,4.1,0,0.0
699460,20210227,clip_16_2044,40,2021-02-27 20:44:00,3.2,100,0.0,3.2,264,2.0,0,0.0
698497,20210227,clip_8_1708,45,2021-02-27 17:08:00,4.9,96,0.0,4.3,270,5.1,0,0.0
697720,20210227,clip_1_1352,115,2021-02-27 13:52:00,8.7,70,0.0,3.6,267,4.6,364,10.0
700001,20210227,clip_20_2236,97,2021-02-27 22:36:00,3.6,98,0.0,3.4,280,3.7,0,0.0
698633,20210227,clip_9_1736,60,2021-02-27 17:36:00,5.2,94,0.0,4.2,278,5.4,0,0.0
699414,20210227,clip_15_2016,115,2021-02-27 20:16:00,3.6,100,0.0,3.6,263,2.7,0,0.0
699051,20210227,clip_12_1852,115,2021-02-27 18:52:00,4.0,98,0.0,3.6,283,4.6,0,0.0
698094,20210227,clip_5_1544,5,2021-02-27 15:44:00,4.7,95,0.0,4.0,276,6.0,25,0.0
698415,20210227,clip_7_1640,84,2021-02-27 16:40:00,4.6,99,0.0,4.4,266,4.8,4,0.0
699618,20210227,clip_17_2112,77,2021-02-27 21:12:00,3.1,100,0.0,3.1,259,2.0,0,0.0
700117,20210227,clip_21_2304,92,2021-02-27 23:04:00,3.8,98,0.0,3.4,293,3.8,0,0.0
699889,20210227,clip_19_2208,106,2021-02-27 22:08:00,3.4,99,0.0,3.3,273,3.0,0,0.0
699132,20210227,clip_13_1920,75,2021-02-27 19:20:00,3.8,99,0.0,3.6,280,4.3,0,0.0
698204,20210227,clip_5_1544,115,2021-02-27 15:44:00,4.7,95,0.0,4.0,276,6.0,25,0.0
698820,20210227,clip_11_1832,5,2021-02-27 18:32:00,4.3,97,0.0,3.9,281,4.1,0,0.0
697599,20210227,clip_0_1324,115,2021-02-27 13:24:00,8.3,71,0.0,3.4,279,5.1,271,8.5
697610,20210227,clip_1_1352,5,2021-02-27 13:52:00,8.7,70,0.0,3.6,267,4.6,364,10.0
697731,20210227,clip_2_1420,5,2021-02-27 14:20:00,7.7,79,0.0,4.2,277,5.6,260,10.0
697962,20210227,clip_3_1448,115,2021-02-27 14:48:00,6.1,90,0.0,4.6,276,4.0,197,10.0
698083,20210227,clip_4_1516,115,2021-02-27 15:16:00,5.2,95,0.0,4.4,271,3.8,90,5.0
698699,20210227,clip_10_1804,5,2021-02-27 18:04:00,5.0,95,0.0,4.3,281,4.5,0,0.0
698941,20210227,clip_12_1852,5,2021-02-27 18:52:00,4.0,98,0.0,3.6,283,4.6,0,0.0
699313,20210227,clip_15_2016,14,2021-02-27 20:16:00,3.6,100,0.0,3.6,263,2.7,0,0.0
699789,20210227,clip_19_2208,6,2021-02-27 22:08:00,3.4,99,0.0,3.3,273,3.0,0,0.0
699909,20210227,clip_20_2236,5,2021-02-27 22:36:00,3.6,98,0.0,3.4,280,3.7,0,0.0
700030,20210227,clip_21_2304,5,2021-02-27 23:04:00,3.8,98,0.0,3.4,293,3.8,0,0.0
699689,20210227,clip_18_2140,27,2021-02-27 21:40:00,3.2,100,0.0,3.2,270,2.4,0,0.0
700180,20210227,clip_22_2332,34,2021-02-27 23:32:00,3.9,97,0.0,3.4,286,4.0,0,0.0
698336,20210227,clip_7_1640,5,2021-02-27 16:40:00,4.6,99,0.0,4.4,266,4.8,4,0.0
699535,20210227,clip_16_2044,115,2021-02-27 20:44:00,3.2,100,0.0,3.2,264,2.0,0,0.0
699062,20210227,clip_13_1920,5,2021-02-27 19:20:00,3.8,99,0.0,3.6,280,4.3,0,0.0
698567,20210227,clip_8_1708,115,2021-02-27 17:08:00,4.9,96,0.0,4.3,270,5.1,0,0.0
698309,20210227,clip_6_1612,99,2021-02-27 16:12:00,4.5,98,0.0,4.3,267,5.8,13,0.0
699562,20210227,clip_17_2112,21,2021-02-27 21:12:00,3.1,100,0.0,3.1,259,2.0,0,0.0
698688,20210227,clip_9_1736,115,2021-02-27 17:36:00,5.2,94,0.0,4.2,278,5.4,0,0.0
697544,20210227,clip_0_1324,60,2021-02-27 13:24:00,8.3,71,0.0,3.4,279,5.1,271,8.5
697665,20210227,clip_1_1352,60,2021-02-27 13:52:00,8.7,70,0.0,3.6,267,4.6,364,10.0
697786,20210227,clip_2_1420,60,2021-02-27 14:20:00,7.7,79,0.0,4.2,277,5.6,260,10.0
697907,20210227,clip_3_1448,60,2021-02-27 14:48:00,6.1,90,0.0,4.6,276,4.0,197,10.0
698028,20210227,clip_4_1516,60,2021-02-27 15:16:00,5.2,95,0.0,4.4,271,3.8,90,5.0
698149,20210227,clip_5_1544,60,2021-02-27 15:44:00,4.7,95,0.0,4.0,276,6.0,25,0.0
698578,20210227,clip_9_1736,5,2021-02-27 17:36:00,5.2,94,0.0,4.2,278,5.4,0,0.0
698754,20210227,clip_10_1804,60,2021-02-27 18:04:00,5.0,95,0.0,4.3,281,4.5,0,0.0
698875,20210227,clip_11_1832,60,2021-02-27 18:32:00,4.3,97,0.0,3.9,281,4.1,0,0.0
698996,20210227,clip_12_1852,60,2021-02-27 18:52:00,4.0,98,0.0,3.6,283,4.6,0,0.0
699263,20210227,clip_14_1948,85,2021-02-27 19:48:00,3.6,100,0.0,3.5,277,4.0,0,0.0
699363,20210227,clip_15_2016,64,2021-02-27 20:16:00,3.6,100,0.0,3.6,263,2.7,0,0.0
699839,20210227,clip_19_2208,56,2021-02-27 22:08:00,3.4,99,0.0,3.3,273,3.0,0,0.0
699955,20210227,clip_20_2236,51,2021-02-27 22:36:00,3.6,98,0.0,3.4,280,3.7,0,0.0
699732,20210227,clip_18_2140,70,2021-02-27 21:40:00,3.2,100,0.0,3.2,270,2.4,0,0.0
700073,20210227,clip_21_2304,48,2021-02-27 23:04:00,3.8,98,0.0,3.4,293,3.8,0,0.0
698457,20210227,clip_8_1708,5,2021-02-27 17:08:00,4.9,96,0.0,4.3,270,5.1,0,0.0
700220,20210227,clip_22_2332,74,2021-02-27 23:32:00,3.9,97,0.0,3.4,286,4.0,0,0.0
699172,20210227,clip_13_1920,115,2021-02-27 19:20:00,3.8,99,0.0,3.6,280,4.3,0,0.0
698375,20210227,clip_7_1640,44,2021-02-27 16:40:00,4.6,99,0.0,4.4,266,4.8,4,0.0
699656,20210227,clip_17_2112,115,2021-02-27 21:12:00,3.1,100,0.0,3.1,259,2.0,0,0.0
699498,20210227,clip_16_2044,78,2021-02-27 20:44:00,3.2,100,0.0,3.2,264,2.0,0,0.0
698215,20210227,clip_6_1612,5,2021-02-27 16:12:00,4.5,98,0.0,4.3,267,5.8,13,0.0
